관리번호,위도,경도
영등포역고가-25,37.515512,126.902451
영등포역고가-26,37.515246,126.902743
영등포역고가-27,37.515018,126.903132
영등포역고가-28,37.514855,126.9037
영등포역고가-29,37.514828,126.904276
영등포역고가-30,37.514848,126.904775
영등포역고가-31,37.514874,126.905317
영등포역고가-32,37.514895,126.905848
영등포역고가-33,37.514917,126.906358
영등포역고가-34,37.514917,126.906838
영등포역고가-35,37.514816,126.907262
영등포역고가-36,37.514669,126.907566
영등포역고가-37,37.514473,126.907822
영등포역고가-38,37.514184,126.908033
영등포역고가-39,37.513872,126.908241
영등포역고가-40,37.51353,126.908478
영등포역고가-41,37.514895,126.904307
영등포역고가-42,37.514913,126.904784
영등포역고가-43,37.514935,126.905275
영등포역고가-44,37.514961,126.905799
영등포역고가-45,37.515013,126.905126
영등포역고가-46,37.51501,126.904794
영등포역고가-47,37.515013,126.904364
영등포역고가-48,37.515042,126.903918
영등포역고가-49,37.515136,126.903462
영등포역고가-50,37.515329,126.90297
영등포역고가-51,37.51555,126.902665
영등포역고가-52,37.515456,126.90242
영등포역고가-53,37.51518,126.902608
영등포역고가-54,37.514987,126.903074
영등포역고가-55,37.51483,126.903605
영등포역고가-56,37.5148,126.904208
영등포역고가-57,37.514803,126.904771
영등포지하차도-01,37.515555,126.912515
영등포지하차도-02,37.515841,126.91252
영등포지하차도-03,37.516127,126.912486
영등포지하차도-04,37.516406,126.912459
영등포지하차도-05,37.516693,126.912421
영등포지하차도-06,37.517242,126.91237
영등포지하차도-07,37.517578,126.912328
영등포지하차도-08,37.517927,126.912305
영등포지하차도-09,37.517932,126.912141
영등포지하차도-10,37.517575,126.912171
영등포지하차도-11,37.51724,126.912205
영등포지하차도-12,37.516684,126.912269
영등포지하차도-13,37.516407,126.912296
영등포지하차도-14,37.516122,126.912329
영등포지하차도-15,37.515837,126.912355
영등포지하차도-16,37.515573,126.912349
영등포지하차도-17,37.516751,126.91249
영등포지하차도-18,37.516838,126.912477
영등포지하차도-19,37.516927,126.912467
영등포지하차도-20,37.517014,126.912452
영등포지하차도-21,37.516982,126.912174
영등포지하차도-22,37.516888,126.912184
영등포지하차도-23,37.51679,126.912192
영등포지하차도-24,37.516699,126.912197
오금교-01,37.507646,126.874521
오금교-02,37.507873,126.874316
오금교-03,37.508109,126.874091
오금교-04,37.508363,126.873848
오금교-05,37.508617,126.873623
오금교-06,37.508868,126.873374
오금교-07,37.509131,126.87313
오금교-08,37.509375,126.872898
오금교-09,37.509646,126.872667
오금교-10,37.509288,126.872578
오금교-11,37.509061,126.872799
오금교-12,37.508829,126.87302
오금교-13,37.508591,126.873239
오금교-14,37.508371,126.873446
오금교-15,37.508106,126.87369
오금교-16,37.507868,126.873919
오금교-17,37.507608,126.874156
오금교-18,37.507335,126.87441
오금지하차도-01,37.511051,126.873466
오금지하차도-02,37.510847,126.873299
오금지하차도-03,37.510625,126.87312
오금지하차도-04,37.510397,126.872931
오금지하차도-05,37.510167,126.872732
오금지하차도-06,37.510091,126.872894
오금지하차도-07,37.510308,126.873071
오금지하차도-08,37.510533,126.87327
오금지하차도-09,37.510754,126.873451
오금지하차도-10,37.510959,126.873628
오금지하차도-11,37.508059,126.87196
오금지하차도-12,37.508308,126.872044
오금지하차도-13,37.508554,126.872128
오금지하차도-14,37.508822,126.872219
오금지하차도-15,37.509101,126.872319
오금지하차도-16,37.509131,126.872129
오금지하차도-17,37.508859,126.872027
오금지하차도-18,37.508584,126.871935
오금지하차도-19,37.508343,126.871853
오금지하차도-20,37.508104,126.871772
오류IC-01,37.498268,126.848749
오류IC-02,37.498443,126.848712
오류IC-03,37.498642,126.848776
오류IC-04,37.498782,126.848934
오류IC-05,37.498894,126.849116
오류IC-06,37.498976,126.849379
오류IC-07,37.498995,126.849638
오류IC-08,37.49895,126.84991
오류IC-09,37.498865,126.850132
오류IC-10,37.498714,126.850304
오류IC-11,37.498503,126.850339
오류IC-12,37.498053,126.850202
오류IC-13,37.497958,126.850403
오류IC-14,37.497828,126.850556
오류IC-15,37.497694,126.850662
오류IC-16,37.497539,126.850745
오류IC-17,37.497356,126.850766
오류IC-18,37.497184,126.850725
오류IC-19,37.49704,126.850611
오류IC-20,37.496925,126.850455
오류IC-21,37.49686,126.850233
오류IC-22,37.496883,126.850016
오류IC-23,37.498041,126.85058
오류횡단고가-01,37.494041,126.830959
오류횡단고가-02,37.493763,126.83112
오류횡단고가-03,37.493521,126.83128
오류횡단고가-04,37.493213,126.831463
오류횡단고가-05,37.492937,126.83165
오류횡단고가-06,37.492638,126.831834
오류횡단고가-07,37.492393,126.832011
오류횡단고가-08,37.492148,126.83216
오류횡단고가-09,37.491921,126.832326
오류횡단고가-10,37.491711,126.832454
오류횡단고가-11,37.491554,126.832572
오류횡단고가-12,37.491329,126.83271
오류횡단고가-13,37.491112,126.832855
오류횡단고가-14,37.490911,126.833008
오류횡단고가-15,37.490678,126.833148
오류횡단고가-16,37.491675,126.832203
오류횡단고가-17,37.491699,126.832305
오류횡단고가-18,37.49172,126.832395
오류횡단고가-19,37.493537,126.831218
오류횡단고가-20,37.493449,126.831271
오류횡단고가-21,37.49334,126.831304
오류횡단고가-22,37.490749,126.833318
오류횡단고가-23,37.490961,126.833171
오류횡단고가-24,37.491171,126.833029
오류횡단고가-25,37.491371,126.832892
오류횡단고가-26,37.491598,126.832723
오류횡단고가-27,37.491765,126.832627
오류횡단고가-28,37.491968,126.832474
오류횡단고가-29,37.492206,126.832328
오류횡단고가-30,37.492432,126.832164
오류횡단고가-31,37.492682,126.832009
오류횡단고가-32,37.492977,126.831799
오류횡단고가-33,37.493272,126.831624
오류횡단고가-34,37.493569,126.83143
오류횡단고가-35,37.49382,126.83129
오류횡단고가-36,37.494093,126.831128
오류횡단고가-37,37.493634,126.831469
오류횡단고가-38,37.493543,126.831526
오류횡단고가-39,37.493442,126.831584
오류횡단고가-40,37.491792,126.832675
오류횡단고가-41,37.491815,126.832763
오류횡단고가-42,37.491839,126.832857
오목교-01,37.52403,126.881153
오목교-02,37.523783,126.881168
오목교-03,37.523827,126.880891
오목교-04,37.523895,126.880603
오목교-05,37.52394,126.880323
오목교-06,37.523982,126.880048
오목교-07,37.524026,126.879762
오목교-08,37.524069,126.879488
오목교-09,37.524112,126.879216
오목교-10,37.524154,126.878941
오목교-11,37.524193,126.878676
오목교-12,37.524231,126.87841
오목교-13,37.523971,126.878386
오목교-14,37.52393,126.878645
오목교-15,37.52389,126.878906
오목교-16,37.52385,126.879171
오목교-17,37.523811,126.879423
오목교-18,37.523769,126.879686
오목교-19,37.523725,126.879963
오목교-20,37.52368,126.880247
오목교-21,37.523637,126.880531
오목교-22,37.523598,126.880803
오목교-23,37.523556,126.881077
오목지하차도-01,37.525649,126.867574
오목지하차도-02,37.525608,126.867838
오목지하차도-03,37.525571,126.868081
오목지하차도-04,37.52553,126.868334
오목지하차도-05,37.525485,126.868616
오목지하차도-06,37.52544,126.868896
오목지하차도-07,37.525391,126.8692
오목지하차도-08,37.524936,126.872115
오목지하차도-09,37.524897,126.8724
오목지하차도-10,37.524858,126.872656
오목지하차도-11,37.524822,126.872921
오목지하차도-12,37.524783,126.873191
오목지하차도-13,37.524744,126.873481
오목지하차도-14,37.5247,126.873781
옥수고가-01,37.541172,127.017811
옥수고가-02,37.541478,127.017625
옥수고가-03,37.5418,127.017422
옥수고가-04,37.542143,127.017289
옥수고가-05,37.542505,127.0172
옥수고가-06,37.543566,127.016979
옥수고가-07,37.54387,127.016939
옥수고가-08,37.544161,127.016928
옥수고가-09,37.54447,127.016903
옥수고가-10,37.54481,127.016939
옥수고가-11,37.544604,127.016739
옥수고가-12,37.543103,127.016982
옥수고가-13,37.542841,127.017055
옥수고가-14,37.544488,127.016306
옥수고가-15,37.544122,127.016469
옥수고가-16,37.543824,127.016471
옥수고가-17,37.543529,127.016475
옥수고가-18,37.543211,127.016556
옥수고가-19,37.542731,127.016664
옥수고가-20,37.542372,127.016769
옥수고가-21,37.542039,127.0169
옥수고가-22,37.541691,127.017051
옥수고가-23,37.541328,127.017235
옥수고가-24,37.541018,127.017436
옥수고가-25,37.54363,127.016681
옥수고가-26,37.544106,127.016645
옥수고가-27,37.544594,127.016598
올림픽대교_경관-01,37.534,127.103726
올림픽대교_중-01,37.531856,127.106244
올림픽대교_중-02,37.53177,127.106346
올림픽대교_중-03,37.536242,127.101544
올림픽대교_중-04,37.531609,127.106593
올림픽대교_중-05,37.531548,127.106706
올림픽대교_중-06,37.531485,127.106855
올림픽대교_중-07,37.531435,127.107002
올림픽대교_중-08,37.531399,127.107163
올림픽대교_중-09,37.53137,127.10737
올림픽대교_중-10,37.531363,127.107588
올림픽대교_중-11,37.531374,127.10778
올림픽대교_중-12,37.531392,127.107956
올림픽대교_중-13,37.531428,127.108127
올림픽대교_중-14,37.531503,127.108348
올림픽대교_중-15,37.531601,127.108563
올림픽대교_중-16,37.53173,127.108771
올림픽대교_중-17,37.531862,127.108913
올림픽대교_중-18,37.532015,127.109063
올림픽대교_중-19,37.532165,127.109158
올림픽대교_중-20,37.532314,127.109237
올림픽대교_중-21,37.532462,127.109308
올림픽대교_중-22,37.532632,127.109384
올림픽대교_중-500,37.53168,127.106472
올림픽대교_중-501,37.533577,127.104053
올림픽대교_중-502,37.535063,127.102716
올림픽대교_중-506,37.534154,127.103888
올림픽대교_중-507,37.533947,127.1041
올림픽대교_중-508,37.533744,127.104308
올림픽대교_중-509,37.535036,127.102983
올림픽대교_중-511,37.533553,127.104504
올림픽대교_중-512,37.534839,127.103179
올림픽대교_중-514,37.532261,127.105628
올림픽대교_중-515,37.53463,127.1034
올림픽대교_중-517,37.532553,127.105337
올림픽대교_중-518,37.534418,127.103612
올림픽대교_중-520,37.532824,127.105055
올림픽대교_중-521,37.534261,127.103341
올림픽대교_중-523,37.533088,127.104783
올림픽대교_중-524,37.534457,127.103133
올림픽대교_중-525,37.535654,127.102128
올림픽대교_중-529,37.533357,127.104494
올림픽대교_중-530,37.534653,127.102924
올림픽대교_중-531,37.535828,127.10194
올림픽대교_중-535,37.533382,127.104247
올림픽대교_중-536,37.53489,127.102686
올림픽대교_중-537,37.536019,127.10176
올림픽대교_중-541,37.533776,127.103837
올림픽대교_중-542,37.535251,127.102527
올림픽대교_중-543,37.536415,127.101351
올림픽대교_중-547,37.534,127.103612
올림픽대교_중-548,37.535484,127.102306
올림픽대교_중-549,37.536635,127.101134
올림픽대교남단-01,37.530466,127.107672
올림픽대교남단-02,37.530614,127.107581
올림픽대교남단-03,37.530779,127.107546
올림픽대교남단-04,37.530952,127.107586
올림픽대교남단-05,37.531103,127.10769
올림픽대교남단-06,37.531228,127.107862
올림픽대교남단-07,37.531291,127.108073
올림픽대교남단-08,37.531303,127.108274
올림픽대교남단-09,37.531274,127.108485
올림픽대교남단-10,37.531197,127.108645
올림픽대교남단-11,37.53111,127.108755
올림픽대교남단-12,37.531006,127.108828
올림픽대교남단-13,37.530874,127.108876
올림픽대교남단-14,37.530716,127.108884
올림픽대교남단-15,37.530552,127.108827
올림픽대교남단-16,37.530378,127.108773
올림픽대교남단-500,37.528019,127.110708
올림픽대교남단-501,37.531953,127.10596
올림픽대교남단-503,37.527877,127.111016
올림픽대교남단-504,37.531695,127.106219
올림픽대교남단-506,37.527729,127.111399
올림픽대교남단-507,37.528401,127.107423
올림픽대교남단-508,37.531463,127.106455
올림픽대교남단-512,37.527594,127.111807
올림픽대교남단-513,37.531246,127.106669
올림픽대교남단-514,37.528599,127.107561
올림픽대교남단-518,37.527347,127.111691
올림픽대교남단-519,37.531002,127.106919
올림픽대교남단-520,37.528838,127.107678
올림픽대교남단-524,37.527638,127.110858
올림픽대교남단-525,37.530499,127.107426
올림픽대교남단-526,37.529277,127.107777
올림픽대교남단-530,37.527786,127.110513
올림픽대교남단-531,37.530259,127.107673
올림픽대교남단-532,37.529498,127.107769
올림픽대교남단-536,37.528053,127.11031
올림픽대교남단-537,37.529997,127.107936
올림픽대교남단-538,37.529697,127.107727
올림픽대교남단-542,37.528328,127.109863
올림픽대교남단-543,37.529723,127.108214
올림픽대교남단-544,37.529904,127.107649
올림픽대교남단-548,37.528591,127.109476
올림픽대교남단-549,37.529451,127.108494
올림픽대교남단-550,37.530122,127.107534
올림픽대교남단-554,37.528895,127.109106
올림픽대교남단-555,37.529182,127.108762
올림픽대교남단-556,37.530277,127.107426
올림픽대교남단-560,37.530762,127.107164
올림픽대교남단-561,37.529085,127.107744
올림픽대교남단-562,37.527482,127.111239
올림픽대교북단_01-01,37.53888,127.09877
올림픽대교북단_01-02,37.538615,127.099043
올림픽대교북단_01-03,37.538377,127.09929
올림픽대교북단_01-04,37.538101,127.099586
올림픽대교북단_01-05,37.53781,127.099877
올림픽대교북단_01-06,37.537494,127.100194
올림픽대교북단_01-07,37.537157,127.100544
올림픽대교북단_01-08,37.536849,127.10089
